SITE,tree.num_PICMAR,tree.num_BETNEO,tree.num_PICGLA,tree.num_POPBAL,tree.num_POPTRE,tree.num_PICEA,density_LARLAR,density_PICMAR,density_BETNEO,density_PICGLA,density_POPBAL,density_POPTRE,density_PICEA,ba_LARLAR,ba_PICMAR,ba_BETNEO,ba_PICGLA,ba_POPBAL,ba_POPTRE,ba_PICEA,bio_LARLAR,bio_PICMAR,bio_BETNEO,bio_PICGLA,bio_POPBAL,bio_POPTRE,bio_PICEA,decid.dens,conif.dens,decid.ba,conif.ba,decid.bio,conif.bio,rel.conif.dens,rel.conif.bio,rel.decid.dens,rel.decid.bio,D.Index,Class
GRI7,1,2.3333333333333335,2.0833333333333335,0.25,22.833333333333332,0,0,0.01,0.023333333333333334,0.020833333333333332,0.0025,0.22833333333333333,0,0,0.29753430833333333,6.278900795833333,0.3394931,0.15703454166666667,24.397623454166666,0,0,75.86648368604142,3168.7856070389985,80.99200033520788,50.955571677917504,8312.61642342636,0,0.25416666666666665,0.030833333333333334,30.833558791666665,0.6370274083333333,11532.357602143276,156.8584840212493,0.11004449555819609,0.014719266271349653,0.8899555044418039,0.9852807337286503,0.9376181190852271,Decid
GRM1,70.66666666666667,0,0,0,0,0,0,0.7066666666666667,0,0,0,0,0,0,16.338000704166667,0,0,0,0,0,0,4198.35635128553,0,0,0,0,0,0,0.7066666666666667,0,16.338000704166667,0,4198.35635128553,1,1,0,0,0,Spruce
GRM2,73.58333333333333,0,0,0,0,0,0,0.7358333333333333,0,0,0,0,0,0,40.08723318333333,0,0,0,0,0,0,9655.12273096452,0,0,0,0,0,0,0.7358333333333333,0,40.08723318333333,0,9655.12273096452,1,1,0,0,0,Spruce
GRM3,15.916666666666666,0,0.08333333333333333,0,0,0,0,0.15916666666666668,0,8.333333333333334e-4,0,0,0,0,2.7142101541666666,0,0.0071284124999999995,0,0,0,0,716.881976919972,0,1.4157707995573034,0,0,0,0,0.16,0,2.7213385666666667,0,718.2977477195292,1,1,0,0,0,Spruce
GRM4,42.833333333333336,0.08333333333333333,0,0,0,0,0,0.42833333333333334,8.333333333333334e-4,0,0,0,0,0,11.4207968875,0.10064873333333335,0,0,0,0,0,2906.369193739011,43.65908848919431,0,0,0,0,8.333333333333334e-4,0.42833333333333334,0.10064873333333335,11.4207968875,43.65908848919431,2906.369193739011,0.9986111111111111,0.9877824005478857,0.0013888888888888933,0.012217599452114305,0.006803244170501599,Spruce
GSI1,66.33333333333333,0,7.5,0,0,0,8.333333333333334e-4,0.6633333333333333,0,0.075,0,0,0,0.07079973333333334,11.164756616666667,0,2.6656073416666666,0,0,0,19.538578867480016,2967.2366665394534,0,771.9337029663097,0,0,0,0,0.7383333333333334,0,13.830363958333333,0,3739.1703695057627,1,1,0,0,0,Spruce
GSI2,8,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.7909984999999999,0,0,0,0,0,0,221.64884102142804,0,0,0,0,0,0,0.08,0,0.7909984999999999,0,221.64884102142804,1,1,0,0,0,Spruce
GSI3,62.25,12.666666666666666,4.833333333333333,0,0,0,0.0033333333333333335,0.6224999999999999,0.12666666666666668,0.04833333333333333,0,0,0,0.21355781249999997,13.1316158875,6.882223708333333,1.5459556416666667,0,0,0,60.10004365749862,3430.909662849244,2859.0843042145193,425.52674765323576,0,0,0,0.12666666666666668,0.6708333333333334,6.882223708333333,14.677571529166666,2859.0843042145193,3856.4364105024797,0.8419423640125122,0.6261827072354065,0.1580576359874878,0.3738172927645935,0.26593746437604066,Spruce
GSM1,24.416666666666668,0,0,0,0,0,0,0.24416666666666667,0,0,0,0,0,0,4.3290279625,0,0,0,0,0,0,1148.4929316241778,0,0,0,0,0,0,0.24416666666666667,0,4.3290279625,0,1148.4929316241778,1,1,0,0,0,Spruce
GSM2,40.916666666666664,0,0,0,0,0,0,0.4091666666666667,0,0,0,0,0,0,22.12730589583333,0,0,0,0,0,0,5349.3894882334625,0,0,0,0,0,0,0.4091666666666667,0,22.12730589583333,0,5349.3894882334625,1,1,0,0,0,Spruce
GSM3,39.666666666666664,0,0.4166666666666667,0,0,0,0.06833333333333333,0.39666666666666667,0,0.004166666666666667,0,0,0,1.0515881249999999,5.581383341666666,0,0.032061491666666664,0,0,0,267.7976463306856,1501.6084897454296,0,6.331062787228066,0,0,0,0,0.4008333333333333,0,5.613444833333333,0,1507.9395525326577,1,1,0,0,0,Spruce
GSM4,45.5,0.9166666666666666,0,0,0,0,0,0.455,0.009166666666666667,0,0,0,0,0,11.1486015,0.21857846666666667,0,0,0,0,0,2857.690855212745,79.01787170787735,0,0,0,0,0.009166666666666667,0.455,0.21857846666666667,11.1486015,79.01787170787735,2857.690855212745,0.982263467833183,0.9751158746217745,0.01773653216681703,0.02488412537822543,0.02131032877252123,Spruce
GSM5,22.25,0.16666666666666666,0,0,0,0,0,0.2225,0.0016666666666666668,0,0,0,0,0,4.519321883333333,0.009556916666666667,0,0,0,0,0,1168.638819047192,2.6660669291424184,0,0,0,0,0.0016666666666666668,0.2225,0.009556916666666667,4.519321883333333,2.6660669291424184,1168.638819047192,0.9946180555555556,0.9981273936431289,0.0053819444444444435,0.0018726063568710964,0.00362727540065777,Spruce
LGI1,7.166666666666667,0,5.75,0,0,0,0,0.07166666666666667,0,0.0575,0,0,0,0,1.5390694249999999,0,1.5699199375,0,0,0,0,400.9644598305644,0,428.2889791696181,0,0,0,0,0.12916666666666668,0,3.1089893625,0,829.2534390001825,1,1,0,0,0,Spruce
LGI2,11.666666666666666,5.666666666666667,3.0833333333333335,0,0.08333333333333333,0,0,0.11666666666666667,0.05666666666666667,0.030833333333333334,0,8.333333333333334e-4,0,0,10.128682116666667,3.310123183333333,0.9474439166666666,0,0.08656864583333333,0,0,2350.317110548247,1327.1932638231472,265.8819486105802,0,27.888467564876425,0,0.0575,0.1475,3.3966918291666666,11.076126033333333,1355.0817313880236,2616.1990591588274,0.7159348027755736,0.6676590512379369,0.2840651972244264,0.3323409487620631,0.3082030729932448,Spruce
MDI1,98.91666666666667,38.166666666666664,3.1666666666666665,0,0,0,8.333333333333334e-4,0.9891666666666666,0.38166666666666665,0.03166666666666667,0,0,0,0.05069093333333335,20.18035905,15.099155925,0.6546946125,0,0,0,13.637301474794967,5262.36722968228,5866.186230060092,164.28575276345705,0,0,0,0.38166666666666665,1.0208333333333333,15.099155925,20.8350536625,5866.186230060092,5426.652982445737,0.7255303126533359,0.5038501166505461,0.27446968734666405,0.49614988334945387,0.385309785348059,Mixed
MDI2,61.833333333333336,48.666666666666664,2.0833333333333335,0,0,0,0,0.6183333333333333,0.48666666666666664,0.020833333333333332,0,0,0,0,13.5454565625,12.938567807291665,0.28096680416666664,0,0,0,0,3382.436781995836,4751.5960438108705,63.24815884854629,0,0,0,0.48666666666666664,0.6391666666666667,12.938567807291665,13.826423366666667,4751.5960438108705,3445.6849408443823,0.559760091402757,0.414468103268089,0.44023990859724305,0.585531896731911,0.512885902664577,Mixed
MDI3,19.916666666666668,34.333333333333336,5.5,0,0,0,0,0.19916666666666666,0.3433333333333333,0.055,0,0,0,0,3.1963893291666667,32.454634416666664,1.5104706791666667,0,0,0,0,851.8147765724359,15210.096077418999,404.31295429422255,0,0,0,0.3433333333333333,0.25416666666666665,32.454634416666664,4.706860008333333,15210.096077418999,1256.1277308666583,0.435552303473489,0.09438249659921763,0.5644476965265111,0.9056175034007824,0.7350325999636467,Decid
MDI4,86.75,33.833333333333336,6.25,0,18.25,0,0,0.8675,0.3383333333333333,0.0625,0,0.1825,0,0,14.083576429166666,8.745606445833333,1.8293378583333333,0,13.649384758333333,0,0,3772.0952536639597,3333.550056028262,503.00900232046564,0,4442.344739086311,0,0.5208333333333334,0.93,22.394991204166665,15.9129142875,7775.894795114574,4275.104255984425,0.6373653123536493,0.37919038610910355,0.3626346876463506,0.6208096138908965,0.4917221507686235,Mixed
MDI5,32.916666666666664,0.9166666666666666,0,0,0,0,0,0.32916666666666666,0.009166666666666667,0,0,0,0,0,4.477984945833334,0.08859785416666667,0,0,0,0,0,1217.2066279156381,27.05749330824058,0,0,0,0,0.009166666666666667,0.32916666666666666,0.08859785416666667,4.477984945833334,27.05749330824058,1217.2066279156381,0.9717029848884687,0.9799165574293698,0.028297015111531255,0.020083442570630244,0.02419022884108075,Spruce
MDM1,86.16666666666667,0,0.3333333333333333,0,0,0,0,0.8616666666666667,0,0.0033333333333333335,0,0,0,0,14.4372347125,0,0.0895666375,0,0,0,0,3808.858482910401,0,22.974385400762785,0,0,0,0,0.865,0,14.52680135,0,3831.832868311164,1,1,0,0,0,Spruce
NRM1,8.25,0,0,0,0,0,0.085,0.0825,0,0,0,0,0,1.4611412791666667,1.1130731375,0,0,0,0,0,373.17612855272296,300.47944518705873,0,0,0,0,0,0,0.0825,0,1.1130731375,0,300.47944518705873,1,1,0,0,0,Spruce
NRM2,54.25,0,0.08333333333333333,0,0,0,0.0125,0.5425,0,8.333333333333334e-4,0,0,0,0.9104861416666666,6.477233,0,0.0047719125,0,0,0,251.89595688617194,1775.2551546355323,0,0.8746464322988201,0,0,0,0,0.5433333333333333,0,6.4820049125,0,1776.129801067831,1,1,0,0,0,Spruce
SL1A,0,0.625,0,0,0,0.5,0,0,0.00625,0,0,0,0.005,0,0,0.051813543749999996,0,0,0,0.0372130625,0,0,15.326876021363127,0,0,0,8.982535038399726,0.00625,0.005,0.051813543749999996,0.0372130625,15.326876021363127,8.982535038399726,0.5,0.5,0.5,0.5,0.5,Mixed
TRM1,32.833333333333336,0,0.08333333333333333,0,0,0,0,0.32833333333333337,0,8.333333333333334e-4,0,0,0,0,3.0562234,0,0.004091145833333333,0,0,0,0,857.6372894987711,0,0.7271357807012554,0,0,0,0,0.32916666666666666,0,3.060314545833333,0,858.3644252794724,1,1,0,0,0,Spruce
TRM2,0,0,1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.11611653749999999,0,0,0,0,0,0,24.903705831603023,0,0,0,0,0.01,0,0.11611653749999999,0,24.903705831603023,1,1,0,0,0,Spruce
TRM3,35.166666666666664,0,0,0,0,0,0,0.3516666666666667,0,0,0,0,0,0,5.473350908333333,0,0,0,0,0,0,1455.3542719396105,0,0,0,0,0,0,0.3516666666666667,0,5.473350908333333,0,1455.3542719396105,1,1,0,0,0,Spruce
TRM4,47.75,0.25,0,0,0,0,0,0.4775,0.0025,0,0,0,0,0,14.852476195833333,0.07347697916666666,0,0,0,0,0,3543.692984989291,26.01485850627864,0,0,0,0,0.0025,0.4775,0.07347697916666666,14.852476195833333,26.01485850627864,3543.692984989291,0.9952876984126984,0.9937654112839591,0.004712301587301589,0.006234588716040851,0.00547344515167122,Spruce
UP1A,0,36.25,10.5,0,2.0833333333333335,0,0,0,0.3625,0.10500000000000001,0,0.020833333333333332,0,0,0,18.056334320833333,4.011908520833334,0,3.5433512250000003,0,0,0,7394.789998667057,1195.58213244822,0,1251.6503426292022,0,0.38333333333333336,0.10500000000000001,21.59968554583333,4.011908520833334,8646.44034129626,1195.58213244822,0.21696815392890617,0.12654235172343847,0.7830318460710939,0.8734576482765615,0.8282447471738277,Decid
UP1B,0,16.75,6,0.08333333333333333,0.3333333333333333,0,0,0,0.1675,0.06,8.333333333333334e-4,0.0033333333333333335,0,0,0,7.394978470833333,0.8886463615,0.0721678125,0.4086301916666667,0,0,0,2912.301322352159,204.82690985291964,24.294397756206706,134.78054413949397,0,0.17166666666666666,0.06,7.8757764749999994,0.8886463615,3071.3762642478596,204.82690985291964,0.2590579764230439,0.06732884672254374,0.7409420235769562,0.9326711532774562,0.8368065884272061,Decid
UP1C,0,1.3333333333333333,2.5833333333333335,0.9166666666666666,39.083333333333336,0,0,0,0.013333333333333334,0.025833333333333333,0.009166666666666667,0.3908333333333333,0,0,0,0.21813989583333332,0.232861475,0.37994635000000004,19.4891386875,0,0,0,72.51954201356669,47.604909951643506,118.56517469385258,5910.039060024574,0,0.41333333333333333,0.025833333333333333,20.08722493333333,0.232861475,6101.1237767319935,47.604909951643506,0.05604808623053965,0.0077246817721149325,0.9439519137694603,0.9922753182278851,0.9681136159986727,Decid
UP2A,0,10,13.416666666666666,0.75,0.08333333333333333,0,0,0,0.1,0.13416666666666666,0.0075,8.333333333333334e-4,0,0,0,16.310488566666667,12.362938679166666,2.5205451291666665,0.7389983999999999,0,0,0,7511.978847175864,4343.832678704981,1052.929158825015,314.611286552221,0,0.10833333333333334,0.13416666666666666,19.570032095833334,12.362938679166666,8879.5192925531,4343.832678704981,0.5313355342198651,0.3197831959654902,0.46866446578013493,0.6802168040345098,0.5744406349073223,Mixed
UP2B,0,10.666666666666666,7,1.4166666666666667,0.25,0,0,0,0.10666666666666667,0.07,0.014166666666666666,0.0025,0,0,0,17.41979785,8.020904145833333,4.210633475,1.8331606249999997,0,0,0,8128.0349696700105,3030.465437373316,1720.5032234648859,767.9550343815604,0,0.12333333333333334,0.07,23.463591949999998,8.020904145833333,10616.493227516457,3030.465437373316,0.34141597130727563,0.21019273236369124,0.6585840286927244,0.7898072676363088,0.7241956481645165,Decid
UP2C,0,0.16666666666666666,3.9166666666666665,0,9.416666666666666,0,0,0,0.0016666666666666668,0.03916666666666667,0,0.09416666666666666,0,0,0,0.006100716666666667,3.3611741375,0,33.8681089375,0,0,0,1.6215881051571888,1213.5580455454945,0,12932.328512080285,0,0.09583333333333334,0.03916666666666667,33.87420965416666,3.3611741375,12933.950100185442,1213.5580455454945,0.28429068208479974,0.09138584085879331,0.7157093179152003,0.9086141591412067,0.8121617385282035,Decid
UP3A,0,3.2,3.6666666666666665,0,0,0,0,0,0.032,0.03666666666666667,0,0,0,0,0,2.1609314466666665,32.02227950666666,0,0,0,0,0,977.0258167925762,16781.477535179107,0,0,0,0.032,0.03666666666666667,2.1609314466666665,32.02227950666666,977.0258167925762,16781.477535179107,0.6088359788359788,0.9350940076345267,0.39116402116402116,0.0649059923654734,0.22803500676474728,Spruce
UP3B,0,1.3103448275862069,3.1724137931034484,0,0,0,0,0,0.01310344827586207,0.031724137931034485,0,0,0,0,0,6.874503687931035,27.82436291551724,0,0,0,0,0,3814.919511603391,14685.117991987248,0,0,0,0.01310344827586207,0.031724137931034485,6.874503687931035,27.82436291551724,3814.919511603391,14685.117991987248,0.6773672687465792,0.7440409421741512,0.3226327312534209,0.25595905782584877,0.28929589453963483,Spruce
UP3C,0,1.3666666666666667,2.6333333333333333,0,0,0,0,0,0.013666666666666667,0.026333333333333334,0,0,0,0,0,2.6635728966666665,25.2629368,0,0,0,0,0,1420.1197929668024,13663.622886982663,0,0,0,0.013666666666666667,0.026333333333333334,2.6635728966666665,25.2629368,1420.1197929668024,13663.622886982663,0.7521717171717172,0.8809218938496003,0.24782828282828281,0.11907810615039974,0.18345319448934128,Spruce
UP4A,81.58333333333333,0.16666666666666666,0,0,0,0,0,0.8158333333333333,0.0016666666666666668,0,0,0,0,0,28.372587291666665,0.05098549583333334,0,0,0,0,0,7087.873184079877,19.104515016589257,0,0,0,0,0.0016666666666666668,0.8158333333333333,0.05098549583333334,28.372587291666665,19.104515016589257,7087.873184079877,0.9979423868312757,0.9968389916416324,0.002057613168724289,0.0031610083583676063,0.0026093107635459475,Spruce
UP4B,32.083333333333336,0,0,0,0,0,0,0.32083333333333336,0,0,0,0,0,0,17.830684324958334,0,0,0,0,0,0,4330.0975842147955,0,0,0,0,0,0,0.32083333333333336,0,17.830684324958334,0,4330.0975842147955,1,1,0,0,0,Spruce
UP4C,10.083333333333334,0,0,0,0,0,0.0025,0.10083333333333333,0,0,0,0,0,0.03312191666666667,1.2972990708333332,0,0,0,0,0,8.24731982190248,354.8071191313057,0,0,0,0,0,0,0.10083333333333333,0,1.2972990708333332,0,354.8071191313057,1,1,0,0,0,Spruce
UP4D,55.666666666666664,0.16666666666666666,0,0,0,0,0,0.5566666666666666,0.0016666666666666668,0,0,0,0,0,23.125924221083334,0.3208243833333333,0,0,0,0,0,5656.5868753765535,155.40470317686868,0,0,0,0,0.0016666666666666668,0.5566666666666666,0.3208243833333333,23.125924221083334,155.40470317686868,5656.5868753765535,0.9963750985027581,0.978688392064849,0.003624901497241928,0.021311607935151012,0.01246825471619647,Spruce
WCM1,17.083333333333332,0,0,0,0,0,0,0.17083333333333334,0,0,0,0,0,0,4.003503670833333,0,0,0,0,0,0,974.3369800088026,0,0,0,0,0,0,0.17083333333333334,0,4.003503670833333,0,974.3369800088026,1,1,0,0,0,Spruce
WCM2,24.916666666666668,0,0,0,0,0,0,0.24916666666666668,0,0,0,0,0,0,4.680211920833333,0,0,0,0,0,0,1229.6208889044801,0,0,0,0,0,0,0.24916666666666668,0,4.680211920833333,0,1229.6208889044801,1,1,0,0,0,Spruce
WCM3,32.25,0,0,0,0,0,0,0.3225,0,0,0,0,0,0,8.697069091666666,0,0,0,0,0,0,2214.899440155797,0,0,0,0,0,0,0.3225,0,8.697069091666666,0,2214.899440155797,1,1,0,0,0,Spruce
WCM4,99.08333333333333,0.4166666666666667,0,0,0,0,0,0.9908333333333333,0.004166666666666667,0,0,0,0,0,21.704942545833333,0.18065845416666665,0,0,0,0,0,5629.317712241096,68.62847655419304,0,0,0,0,0.004166666666666667,0.9908333333333333,0.18065845416666665,21.704942545833333,68.62847655419304,5629.317712241096,0.996782276609953,0.9882159828066611,0.003217723390046954,0.011784017193338927,0.00750087029169294,Spruce
WDI1,13.416666666666666,0.08333333333333333,0.08333333333333333,0,0,0,0,0.13416666666666666,8.333333333333334e-4,8.333333333333334e-4,0,0,0,0,1.7400854208333332,0.0047719125,0.007566983333333332,0,0,0,0,472.8455403812763,1.3303380878721327,1.52092884279394,0,0,0,8.333333333333334e-4,0.135,0.0047719125,1.7476524041666666,1.3303380878721327,474.3664692240702,0.9947916666666666,0.99780164566149665,0.005208333333333333,0.002198354338503387,0.00370334383591836,Spruce
WDI2,4.833333333333333,32.666666666666664,0.4166666666666667,0,0,0,0,0.04833333333333333,0.32666666666666666,0.004166666666666667,0,0,0,0,1.6122452958333333,17.050265920833333,0.127447375,0,0,0,0,401.3442397340346,6839.002491423807,35.50757714231923,0,0,0,0.32666666666666666,0.0525,17.050265920833333,1.7396926708333333,6839.002491423807,436.85181687635384,0.15998436558836507,0.06725340377471471,0.840015634411635,0.9327465962252853,0.8863811153184601,Decid
WDI3,19.833333333333332,7.666666666666667,0.08333333333333333,0,0,0,0,0.19833333333333333,0.07666666666666666,8.333333333333334e-4,0,0,0,0,7.4034095041666665,2.9964141208333333,0.015081599999999999,0,0,0,0,1831.3170088713123,1203.9989659433418,3.479673251426851,0,0,0,0.07666666666666666,0.19916666666666666,2.9964141208333333,7.418491104166667,1203.9989659433418,1834.7966821227392,0.72128793465157,0.6316660076800635,0.2787120653484299,0.3683339923199365,0.3235230288341832,Spruce
WDI4,12.666666666666666,20.166666666666668,0,0,0,0,0,0.12666666666666668,0.20166666666666666,0,0,0,0,0,6.0912579375,11.16627525,0,0,0,0,0,1480.6680214135454,4615.41392863204,0,0,0,0,0.20166666666666666,0.12666666666666668,11.16627525,6.0912579375,4615.41392863204,1480.6680214135454,0.41112524072897877,0.2677516859364013,0.5888747592710212,0.7322483140635987,0.66056153666731,Decid
WDI5,12.833333333333334,4,0.6666666666666666,0,10.166666666666666,0,0,0.12833333333333333,0.04,0.006666666666666666,0,0.10166666666666667,0,0,3.6952014666666666,2.2511382666666666,0.16669619166666663,0,9.173265375,0,0,924.5179005984647,958.2375098808346,42.1415271722938,0,3005.4101971685914,0,0.14166666666666666,0.135,11.424403641666666,3.861897658333333,3963.647707049426,966.6594277707585,0.5527129732078244,0.31114661728681764,0.4472870267921756,0.6888533827131824,0.568070204752679,Mixed
WDI6,1.25,4.666666666666667,0.16666666666666666,0,79.33333333333333,0,0,0.0125,0.04666666666666667,0.0016666666666666668,0,0.7933333333333333,0,0,1.3358802125,1.3790827125,0.11825047916666667,0,32.055083295833334,0,0,298.8011143357664,517.234239495278,38.77301129923895,0,9648.018728604091,0,0.8400000000000001,0.014166666666666668,33.434166008333335,1.4541306916666668,10165.252968099368,337.5741256350054,0.019675023134701146,0.03459540431922227,0.9803249768652988,0.9654045956807777,0.9728647862730383,Decid
YRM1,55.75,0.4166666666666667,0,0,0,0,0,0.5575,0.004166666666666667,0,0,0,0,0,10.667936090851667,0.1278794,0,0,0,0,0,2806.031954334227,46.53528775008859,0,0,0,0,0.004166666666666667,0.5575,0.1278794,10.667936090851667,46.53528775008859,2806.031954334227,0.9924806133582729,0.9827983878190677,0.007519386641727077,0.017201612180932285,0.012360499411329681,Spruce
